,review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes
475049,This app is very useful. I like it.,5,100117*********604658,A Google user,2.72.16,2021-07-07T00:01:08.000Z,0
13155,"Its a great idea, promos that helps me to shop where ever I want to buy 
something :) its very usefull",5,100117*********637604,A Google user,2.21.20,2018-04-21T20:21:30.000Z,0
285265,Delivery was fast.. items are in good condition.. Thanks!,5,100117*********652798,A Google user,,2020-09-26T00:52:10.000Z,0
76103,Can't download this app as of this moment. :(,1,100117*********658059,A Google user,,2019-10-19T04:58:00.000Z,0
114703,Excellent,5,100117*********700321,A Google user,2.40.15,2019-12-09T05:51:49.000Z,0
315893,Ayos!mura at maasahan ♥,5,100117*********728983,A Google user,2.61.31,2020-11-09T23:48:37.000Z,0
425975,Nice,1,100117*********741025,A Google user,2.61.11,2021-04-17T00:36:20.000Z,0
722840,you can buy what you want,5,100117*********748396,A Google user,2.97.14,2023-01-28T01:55:10.000Z,0
595191,Good,5,100117*********770777,A Google user,,2022-02-04T06:51:52.000Z,0
526020,excellent.....,5,100117*********774375,A Google user,,2021-10-05T13:35:37.000Z,0
565540,Download,5,100117*********780022,A Google user,,2021-12-14T23:25:40.000Z,0
109661,Very nice,5,100117*********788607,A Google user,2.47.31,2019-12-02T02:54:36.000Z,0
140523,Sarap umorder. ! Thanks sa Good quality sa napaka murang halaga ..,5,100117*********814020,A Google user,2.49.15,2020-01-21T21:57:58.000Z,0
107417,"The easiest and fastest way to shop online, it's so easy to operate and it offers many free shipping promo especially on special holidays.",5,100117*********819301,A Google user,2.47.10,2019-11-28T11:00:05.000Z,0
622473,I love it!!!,5,100117*********848941,A Google user,2.85.31,2022-03-31T12:09:19.000Z,0
749542,"Very convinient ni shopee, and secure ang mga items na natatanggap ko. Yun nga lang di ako maapproved sa SPAY later nila haha",5,100117*********849975,A Google user,3.04.10,2023-07-10T01:57:34.000Z,0
680802,yes like it,1,100117*********863029,A Google user,,2022-08-24T15:24:24.000Z,0
711183,Happy to see my order,4,100117*********921390,A Google user,2.95.59,2022-12-09T02:22:43.000Z,0
418674,addictive,5,100118*********010667,A Google user,2.68.11,2021-04-05T16:47:24.000Z,0
585385,very convenient.,5,100118*********021951,A Google user,2.81.31,2022-01-15T12:31:03.000Z,0
104266,DISABLED COD! 🙄🙄🙄,1,100118*********027274,A Google user,2.47.10,2019-11-24T06:50:28.000Z,0
617399,good app,5,100118*********028280,A Google user,2.84.31,2022-03-20T01:50:55.000Z,0
351241,contineous delivery even dark time.,5,100118*********036401,A Google user,2.60.30,2020-12-19T05:06:02.000Z,0
108802,Good,5,100118*********051809,A Google user,,2019-11-30T11:14:31.000Z,0
398900,"I've returned a parcel last june 2020 but until now, chat support is always saying that they escalated the concern and yet, no updates until now. Poor customer service. It's annoying that i've contacted support numerous times but they're always reassuring, no action up to now.",1,100118*********059741,A Google user,2.44.50,2021-03-03T10:17:11.000Z,1
682090,Ok Po thanks ☺️☺️👍☺️👍👍,5,100118*********066404,A Google user,2.92.10,2022-08-29T09:35:34.000Z,0
101036,First time experience,3,100118*********084367,A Google user,,2019-11-20T04:22:37.000Z,0
165972,Good quality,5,100118*********106555,A Google user,2.51.60,2020-03-11T10:28:30.000Z,0
31256,"This app should proivde a delivery date, could be an estimated delivery date or guaranteed delivery date right after we purchade the items.",4,100118*********142241,A Google user,2.31.15,2018-12-23T15:30:40.000Z,1
723317,"I used to enjoy shopping here, but I noticed recently how slow their delivery time is after the parcel reaches the delivery hub. I'm in the process of reaching out to online stores if they also have online stores from other platforms.",2,100118*********175699,A Google user,2.97.14,2023-01-31T01:05:32.000Z,0
24391,Very dissapointing,1,100118*********179655,A Google user,2.27.10,2018-10-24T12:48:01.000Z,0
700792,This app is real great,5,100118*********219801,A Google user,2.94.25,2022-10-20T13:37:15.000Z,0
293175,amazing shops,5,100118*********265952,A Google user,2.58.11,2020-10-09T07:51:52.000Z,0
448623,Previously encountered a problem but Shopee was able to help immediately. App is great and customer service is excellent!,5,100118*********319987,A Google user,2.71.16,2021-05-25T09:57:31.000Z,0
507470,Simply love it! Fast. Convenient. Lots of perks!,5,100118*********346045,A Google user,2.75.62,2021-08-31T17:26:09.000Z,0
281681,"Actually Shopee is the best, because there are alot of sales and you can get discount is shipping fee and they are really responsive😊 i love shopee at all",5,100118*********348183,A Google user,2.60.08,2020-09-20T10:46:44.000Z,0
538552,"This app is very convenient considering the world's current situation, you don't have to visit public markets or even malls cuz almost everything you need are available on this app. You just have to browse, click and ofc pay then that's it. 👌",5,100118*********369004,A Google user,,2021-10-27T10:37:22.000Z,0
663034,Shopping made easy,5,100118*********372886,A Google user,,2022-07-06T05:19:13.000Z,0
677347,Convenient and Budget Friendly,5,100118*********415612,A Google user,2.91.30,2022-08-14T10:12:15.000Z,0
262223,Good,5,100118*********421649,A Google user,2.59.11,2020-08-22T16:33:41.000Z,0
761199,Magnda mga item dto s shopee,5,100118*********446445,A Google user,3.07.09,2023-08-27T12:16:22.000Z,0
253236,I love shopee ♥️,5,100118*********468868,A Google user,2.59.10,2020-08-11T13:35:45.000Z,0
147519,so far so good,5,100118*********510673,A Google user,2.50.06,2020-02-06T06:07:33.000Z,0
715272,i cant even start selling and ask for queing to chat live agent even when i never violated anything. this app is suck!,1,100118*********541350,A Google user,2.95.59,2022-12-26T12:30:16.000Z,0
210638,so far so good for my items. good job for you guys. keep on sending quality items. happy customer here.,5,100118*********567279,A Google user,2.55.13,2020-06-10T12:10:51.000Z,0
247385,I love shopee,5,100118*********572614,A Google user,2.58.20,2020-08-05T02:04:20.000Z,0
84135,Very satisfied with my orders so far. :),5,100118*********624055,A Google user,2.45.51,2019-10-30T14:39:54.000Z,0
31704,sobrang lag yung app,1,100118*********626889,A Google user,,2019-01-02T17:26:55.000Z,0
485176,"I really Enjoyed to shoppe from this app,, No more hazzle anymore, I want to give you five star cause its made me happy....",5,100118*********633927,A Google user,2.73.10,2021-07-22T12:23:23.000Z,0
700307,Good quality products.,5,100118*********653852,A Google user,2.94.25,2022-10-18T23:00:47.000Z,0
274217,Good,4,100118*********736158,A Google user,2.60.07,2020-09-10T06:47:52.000Z,0
650770,"Tagal ko na ginagamit 'to kasi mas madali compare sa Lazada, at kaya ko ginagamit 'to is because pwede kang gumamit ng dalawang vouchers, na mas nakakatipid ka pa. Nakakainis lang kasi ngayon iniba na ni shopee, isang voucher na lang ang available! Patagal nang patagal parang hindi ka na rin nakakatipid sa shopee.🙂 Isa pang concern ko is naglalag pa yung app, kapag nagdedelete ako ng item sa cart hindi madelete kahit i-refresh ko aiiiishhhhhh akala ko mas less yung hassle kapag ol shopping👍",1,100118*********741922,A Google user,,2022-06-05T17:24:21.000Z,0
759758,Thank you shoppee,5,100118*********760738,A Google user,3.07.09,2023-08-23T04:18:03.000Z,0
63982,😊,5,100118*********768500,A Google user,2.44.50,2019-10-05T05:55:44.000Z,0
587484,Love this app legit it's free shipping with zero min spend good job shoppeeeeeeeee,5,100118*********791226,A Google user,2.82.06,2022-01-19T13:55:25.000Z,0
200277,great shopping experience!,5,100118*********816532,A Google user,2.47.10,2020-05-30T16:29:47.000Z,0
50473,excellent,5,100118*********832782,A Google user,,2019-07-11T23:34:49.000Z,0
295413,Good to know you were here 4 us.,5,100118*********848526,A Google user,2.60.11,2020-10-12T05:31:49.000Z,0
6264,buyer seller super happy with this app!!!,5,100118*********857646,A Google user,,2017-09-20T20:26:28.000Z,0
638889,Okay nmn Po happy Lalo sa herskin accept lang sa iba items na nkuha q sa seller 😅 pero Happy nmn Po . Ty shoppe . At sa always nag deliver na riders. Sakin. ❤️,5,100118*********881090,A Google user,2.86.42,2022-05-06T10:44:36.000Z,0
382372,Shopee is a great help!delivering its products in far-flung places in a timely manner.,5,100118*********924205,A Google user,2.64.13,2021-02-03T01:42:46.000Z,0
59215,Its not working for me... It always restart and cannot log in even though i have an account it keeps saying facebook not connected... Please fix it,2,100118*********939870,A Google user,,2019-09-17T12:25:23.000Z,0
381854,J and t services not good....,5,100118*********942654,A Google user,2.65.16,2021-02-02T07:45:36.000Z,0
406570,Please..,5,100118*********949960,A Google user,2.67.21,2021-03-15T09:33:36.000Z,0
592831,Super useful ang ganda gamitin marami beses kona nagamit,5,100118*********951086,A Google user,2.74.06,2022-01-30T13:03:22.000Z,0
47079,I love the items. they are much quality than quantity.,5,100118*********951802,A Google user,,2019-06-12T14:54:09.000Z,0
137914,Thank u shopee,5,100118*********976471,A Google user,2.49.20,2020-01-16T08:40:29.000Z,0
631963,IBALIK ANG MULTIPLE VOUCHER PER CHECK OUT!!,1,100119*********016788,A Google user,2.86.11,2022-04-20T06:23:13.000Z,3
228116,Nice😍,5,100119*********035162,A Google user,2.57.13,2020-07-08T08:29:40.000Z,0
140413,Best online store 👍👍 👍👍 👍,5,100119*********052966,A Google user,2.49.40,2020-01-21T13:03:09.000Z,0
582848,Good.,4,100119*********092703,A Google user,2.81.31,2022-01-11T02:02:35.000Z,0
80766,Good,5,100119*********104481,A Google user,2.45.51,2019-10-25T10:48:50.000Z,0
129505,Satisfied ako sa inorder ko gnda ng quality,5,100119*********113078,A Google user,,2019-12-29T05:16:05.000Z,0
260144,Nice one,5,100119*********115460,A Google user,,2020-08-20T05:54:50.000Z,0
631580,"They added a 1% commission fee from their sellers, tapos biglang 1 Shopee voucher na lang pwede gamitin?? You created the Shopee Farm and made your consumers waste 7 days for these Shopee vouchers tapos biglang di na magagamit kasabay ng Free Shipping Vouchers. Ano pang sense non? Tapos wala pang notice, bigla bigla na lang iniimpelement. You will lose thousands of customers from these sudden and unannounced changes. Walang konsiderasyon sa mga sumusuporta sa app nila.",1,100119*********130522,A Google user,2.86.11,2022-04-19T16:13:35.000Z,4
631782,"From 3 applicable vouchers, naging isa na lng, grabe ka na talaga shopeee, u didn't even gave us a warn before doing such thing...nakapagcheck out sana ako ng maaga, tangina mue",1,100119*********162227,A Google user,2.86.11,2022-04-20T01:23:29.000Z,1
272574,👍,5,100119*********165792,A Google user,2.60.08,2020-09-08T07:34:15.000Z,0
651442,good,5,100119*********178494,A Google user,2.87.40,2022-06-06T01:13:27.000Z,0
20094,Convenient,5,100119*********240011,A Google user,2.26.20,2018-08-28T12:57:13.000Z,0
496055,Di nagkamalo,5,100119*********251331,A Google user,2.74.17,2021-08-11T01:34:26.000Z,0
267899,I love this app so much !!!!!,2,100119*********255710,A Google user,,2020-09-01T03:15:18.000Z,0
343503,Lag fest. Lag with every click. Lag when you launch. Lag everywhere.,1,100119*********303247,A Google user,2.59.30,2020-12-11T17:58:03.000Z,0
609517,I love it,5,100119*********350389,A Google user,2.84.07,2022-03-04T06:10:45.000Z,0
165600,umbabarauma,5,100119*********357168,A Google user,2.49.20,2020-03-10T19:51:32.000Z,0
425936,☺️😍,5,100119*********397185,A Google user,2.69.20,2021-04-16T22:11:02.000Z,0
580666,Ano na wala padin order ko samantalang last Sunday pa nako shopee Kay Tamad nyo na pag wala padin order ko hindi Kona need mag bayad,1,100119*********440794,A Google user,2.78.41,2022-01-07T06:19:20.000Z,0
253174,very good,5,100119*********500595,A Google user,2.59.11,2020-08-11T12:19:41.000Z,0
293016,Actualy super happy and interested and ngaun ko lng nkta to sa lagi npapanood sa wowowin totoktowin nkaka tuwa marani kc cilang atutulungan,5,100119*********517442,A Google user,,2020-10-09T04:04:28.000Z,0
44122,its so good... thanks to shopee,5,100119*********537164,A Google user,,2019-05-16T03:15:32.000Z,0
99693,nice!!!!😊,5,100119*********564525,A Google user,2.46.06,2019-11-18T12:01:11.000Z,0
667290,Verry recommending yung na eencouter kong seller dito and lahat ng na rerecieve ko sa shopee is good pwede mopa makausap dito yung reseller ❣️🥰,5,100119*********615610,A Google user,2.88.20,2022-07-18T08:02:20.000Z,0
194840,love it,5,100119*********636073,A Google user,,2020-05-25T02:52:31.000Z,0
416059,verry good,5,100119*********653190,A Google user,2.67.21,2021-03-31T12:16:25.000Z,0
646274,Very convenient and very affordable,5,100119*********671152,A Google user,2.87.40,2022-05-25T22:09:54.000Z,0
254847,😍,1,100119*********694184,A Google user,,2020-08-13T11:59:28.000Z,1
621261,Very nice serveces,5,100119*********713637,A Google user,,2022-03-28T01:22:53.000Z,0
671769,excellent,5,100119*********715558,A Google user,2.90.24,2022-07-28T23:13:51.000Z,0
249571,5 star,5,100119*********735770,A Google user,2.58.20,2020-08-07T10:51:47.000Z,0
524017,This app made me happy espesally this time beacause we cannot go on the mall but shoppe is thier,5,100119*********743151,A Google user,,2021-10-01T03:48:28.000Z,0
367366,👍,4,100119*********759366,A Google user,2.64.13,2021-01-11T00:23:27.000Z,0
138042,Satisfied,5,100119*********831316,A Google user,,2020-01-16T13:49:01.000Z,0
705483,Wow!! Nice.,4,100119*********843807,A Google user,,2022-11-14T22:54:38.000Z,0
359367,Ubos pera ko,5,100119*********847851,A Google user,,2020-12-30T00:41:22.000Z,0
124009,😊,5,100119*********875164,A Google user,2.45.51,2019-12-19T07:16:00.000Z,0
374122,The application is user friendly. I can personalize the list based on my budget and based on what I need. I am looking forward to more updates because I believe this is going to be one of the most exciting online platforms to date.,5,100119*********893937,A Google user,2.61.32,2021-01-20T12:27:38.000Z,0
362914,😉,5,100119*********920124,A Google user,2.62.08,2021-01-04T15:47:28.000Z,0
75038,Nice app,5,100119*********964771,A Google user,2.44.50,2019-10-18T05:10:51.000Z,0
692742,I got scam on the earphones and they dont wann refund me for that but overall its a good app i bought so many nice things but im still sad i waste a money on a scam :(,4,100119*********966948,A Google user,,2022-09-29T09:22:06.000Z,0
1924,I am now earning and its shopping at home,5,100119*********983602,A Google user,2.4.34,2016-10-17T09:25:40.000Z,0
640076,Highly recommended!,5,100119*********992386,A Google user,2.87.08,2022-05-10T06:55:48.000Z,0
681695,Magada,5,100120*********016507,A Google user,,2022-08-28T02:31:46.000Z,0
61590,easy to shop and more discount to shop.,5,100120*********025408,A Google user,2.44.25,2019-10-02T22:14:40.000Z,0
515225,Very nice,5,100120*********091080,A Google user,,2021-09-15T00:10:52.000Z,0
293962,Good,5,100120*********157453,A Google user,,2020-10-10T03:37:54.000Z,0
113889,Very good app,5,100120*********187278,A Google user,,2019-12-08T03:18:45.000Z,0
313216,Great,5,100120*********200363,A Google user,2.62.08,2020-11-06T10:29:28.000Z,0
419834,"Its meet my expectations,all the sellers ive encountered had a perfect delivery for all my products",5,100120*********206764,A Google user,2.68.11,2021-04-07T15:05:33.000Z,0
27755,Keep it up 👍,5,100120*********233507,A Google user,,2018-11-19T14:01:24.000Z,0
163090,A good online shopping app with games ❤ I love it.,5,100120*********236062,A Google user,2.51.60,2020-03-07T04:26:19.000Z,0
329415,Hassle free shopping😊,5,100120*********238210,A Google user,2.62.08,2020-11-25T10:11:35.000Z,0
431459,I didn't want like that ugly shoppee it'so ugly sounds 🤣🤣🤣🤣🤣,1,100120*********260598,A Google user,,2021-04-26T12:43:03.000Z,0
220101,Not 100%...,4,100120*********272852,A Google user,2.57.10,2020-06-29T02:52:22.000Z,0
654340,Satisfied the items purchased,5,100120*********275207,A Google user,2.88.40,2022-06-10T02:01:17.000Z,0
658671,Hindi na Kasi kagaya ng dati na pwedi kahit 3 flatform vouchers Ang gagamitin sa Isang order Ngayon isa nalang😠😠😠😠,1,100120*********279553,A Google user,,2022-06-22T01:21:34.000Z,0
781679,"maganda po,,nawili na po ako mag order dhil sa araw araw may free shipping kumpara sa ibang online shop,,salamat shopee",5,100120*********309637,A Google user,3.12.16,2023-11-12T04:42:29.000Z,0
561607,I would rate 5 stars but theres always room for improvement.,4,100120*********349796,A Google user,2.80.30,2021-12-09T06:56:52.000Z,1
637408,Can't use two vouchers in the new version,1,100120*********375383,A Google user,2.86.42,2022-05-02T22:46:04.000Z,1
96989,Nica app,5,100120*********392375,A Google user,,2019-11-15T05:18:23.000Z,0
185927,"Whenever I open Shopee, It closes immediately, IMMEDIATELY. If you can fix this problem, I would consider changing my rating.",1,100120*********470041,A Google user,,2020-05-14T01:23:15.000Z,0
358068,i was a shopee purchaser for along time when i was in cebu that time but when i move to my hometown in Bantayan island i cannot purchase anymore why is that??,1,100120*********480052,A Google user,2.64.13,2020-12-28T08:24:43.000Z,0
258782,Amazing,5,100120*********547566,A Google user,,2020-08-18T13:32:30.000Z,0
437651,Super excited and exiting the all games,5,100120*********599107,A Google user,,2021-05-06T12:14:12.000Z,0
4910,I think This is very good,5,100120*********599541,A Google user,,2017-07-28T13:33:02.000Z,0
320756,so nice,5,100120*********658461,A Google user,2.57.13,2020-11-14T09:55:22.000Z,0
476580,Good,5,100120*********670267,A Google user,2.72.16,2021-07-08T14:37:10.000Z,0
205190,Very good products,4,100120*********775416,A Google user,,2020-06-05T07:15:42.000Z,0
721507,Errors everytime mag set ako ng address,1,100120*********811996,A Google user,2.97.12,2023-01-21T14:53:56.000Z,1
516952,I' m very satisfied with shopee❤❤❤,5,100120*********812248,A Google user,2.76.21,2021-09-17T10:41:30.000Z,0
607033,Very nice 👍,5,100120*********816411,A Google user,2.82.21,2022-02-28T05:31:36.000Z,0
489241,Excellent🤗,5,100120*********880901,A Google user,2.71.21,2021-07-30T03:27:40.000Z,0
315695,😊,5,100120*********887476,A Google user,2.62.08,2020-11-09T14:17:16.000Z,0
332544,👍👍👍,5,100120*********909494,A Google user,2.62.30,2020-11-29T10:02:21.000Z,0
168939,Slow,1,100120*********929958,A Google user,2.52.07,2020-03-19T13:54:18.000Z,0
574895,nc na nc,5,100120*********931508,A Google user,,2021-12-29T10:16:40.000Z,0
176349,good,5,100120*********958909,Ly**********a,,2020-04-30T10:06:29.000Z,0
326498,"I observed that if you use COD as mode of payment, delivery of order is faster rather than using shopee pay as mode of payment. I will never use shopee pay as mode of payment again!",5,100121*********005867,A Google user,2.60.07,2020-11-21T13:55:40.000Z,0
340227,Not that good for sellers. Yung mga pinapamigay niyong prizes kinakatas niyo sa maliliit na sellers tulad namin. Sobrang laking scam na ginawa niyo sa amin this year and now disabled lahat ng couriers ko. I lost a lot of sales. I've been with your for 7 years. Really disappointed.,1,100121*********022593,A Google user,2.63.19,2020-12-08T13:40:00.000Z,1
334858,I really cant understand this app... I want to sell something and then my address is always a default adress there is no pick up address that is pop in the address default option and then in my partner courier theres also a problem ... I cant choose a partner courier cause the only choices in there is only j&t express and gogo express... I cant understand why is this happend and also in the variation i cant set variation or and proceed in the stock and pricing..,1,100121*********040801,A Google user,2.62.30,2020-12-02T08:04:56.000Z,1
775609,Kudos sainyo sa mga pa vouchers keep it up more budols pa heheheheh! Literal na salamat shopee. 😅🤦‍♀️,5,100121*********062818,A Google user,3.11.07,2023-10-20T07:19:22.000Z,0
217824,Mabilis po ang delivery. Thank u so much.,5,100121*********092784,A Google user,2.56.05,2020-06-25T14:28:47.000Z,0
221658,"I just noticed that u guys have your own courier, and I loved it ☺️. Bought cheap item but high quality",5,100121*********095904,A Google user,2.57.10,2020-07-01T03:44:55.000Z,0
42078,my item was different from whst i ordered,1,100121*********132359,A Google user,2.17.05,2019-04-22T16:05:49.000Z,0
444936,Salamat shopeeEeee!!! 😘,5,100121*********160349,A Google user,2.71.10,2021-05-18T22:55:46.000Z,0
354232,❤,5,100121*********208941,A Google user,2.64.13,2020-12-22T14:11:47.000Z,0
225299,Very good app,5,100121*********285710,A Google user,,2020-07-05T14:35:50.000Z,0
313418,Impressive,5,100121*********297672,A Google user,2.61.32,2020-11-06T14:52:41.000Z,0
728596,So far so good,5,100121*********298664,A Google user,,2023-02-28T05:21:03.000Z,0
382819,"It easy to use this apps and more convenient if you are searching something you need. You can find more good products, online sellers and most of all ... always in an affordable prices. Thank you Shopee",5,100121*********306327,A Google user,2.66.06,2021-02-03T13:13:18.000Z,2
676200,Big help literal na salamat shopee,5,100121*********330328,A Google user,2.91.26,2022-08-11T10:10:59.000Z,0
532618,Hahahahah,5,100121*********401802,A Google user,,2021-10-16T23:11:19.000Z,0
392145,"Been using this app for years now and so far, the services are good. I'm quite satisfied with my purchases..",5,100121*********435961,A Google user,2.50.21,2021-02-19T09:03:55.000Z,0
131756,products are very cheap and affordable..though may hindi naideliver n product but nkarefund naman ako so ok lang..,4,100121*********442290,A Google user,2.48.25,2020-01-03T17:22:38.000Z,0
151075,ok,5,100121*********442397,A Google user,2.49.40,2020-02-13T04:31:38.000Z,0
399602,I really like the app,5,100121*********453700,A Google user,,2021-03-04T07:15:42.000Z,0
246303,Thank you shoppee sa pag delived ung relo ko thank you,5,100121*********482905,A Google user,,2020-08-03T10:47:01.000Z,0
684532,Great!,5,100121*********511690,A Google user,,2022-09-06T04:38:30.000Z,0
288271,Amazing,5,100121*********518310,A Google user,2.60.11,2020-10-01T05:21:42.000Z,0
544951,Nice apps,5,100121*********530361,A Google user,2.76.04,2021-11-10T02:20:48.000Z,0
424367,"Ok nman lhat ng good deal sa shopee,",3,100121*********532262,A Google user,2.61.31,2021-04-14T09:31:44.000Z,0
732625,I got banned after a day of making my account even though my number and email is verified i just wanted to order a violin then kept saying error or i have some suspicious activity something like that,1,100121*********539124,A Google user,2.99.07,2023-03-23T17:01:04.000Z,0
223491,Magmada maganda mganada sya hahahahaha sarap mag shopping,5,100121*********567288,A Google user,2.57.10,2020-07-03T06:54:52.000Z,0
158838,Happy shopping,5,100121*********585418,A Google user,2.51.06,2020-02-29T03:55:54.000Z,0
384390,Verry nice,5,100121*********589098,A Google user,2.65.16,2021-02-06T01:09:31.000Z,0
261582,"Way better than their competitors, never had issues even with their customer service.",5,100121*********598559,A Google user,,2020-08-21T22:11:00.000Z,0
3849,The worst platform ever. I emailed to raise a concern that my order hasn't arrive after the extended guarantee. And they are asking me to wait 3 - 5 more days.,1,100121*********647693,A Google user,2.11.13,2017-05-14T13:11:56.000Z,1
775586,Good,5,100121*********651283,A Google user,3.11.07,2023-10-20T05:47:06.000Z,0
100561,Positive lahat,5,100121*********664913,A Google user,2.47.10,2019-11-19T12:00:52.000Z,0
560942,It's easy to use and gives wide variety of items to choose from. Reasonable prices.,5,100121*********722365,A Google user,,2021-12-08T03:25:58.000Z,0
632959,The best online shop,5,100121*********724418,A Google user,2.86.11,2022-04-21T17:19:01.000Z,0
713480,"Okay yung Shopping experience. Kasi makikita mo kng ilan ang Sold nung item, mga comments ng naging buyer, kung okay yung seller at higit sa lahat COD available.. kaso Sobrang tagal ng delivery. sarap mag cancel nalang. Kaso hnd na pwede kasi ""otw kuno na daw"" tapos nag hahide pala sila ng comment/rating. Eh paano kung bad service naman pala talaga. Parang kinakampihan ang mga seller na irresponsible.",3,100121*********737793,A Google user,2.95.59,2022-12-19T04:04:33.000Z,0
563035,I like it,5,100121*********740378,A Google user,2.80.30,2021-12-11T17:13:21.000Z,0
262433,Shopee is good quality items😂😂😂😂 THANK YOU SHOPEE☺️☺️,5,100121*********778340,A Google user,2.56.05,2020-08-23T04:15:22.000Z,0
706482,Shopee is legit apps thanks shopee,5,100121*********806136,A Google user,2.95.32,2022-11-18T22:53:24.000Z,0
242841,Why its not mesege,3,100121*********810857,A Google user,2.58.20,2020-07-29T02:29:44.000Z,0
197244,I just love it..♥️♥️😊..,5,100121*********831935,A Google user,2.55.13,2020-05-27T10:11:31.000Z,0
66320,Super Nice,5,100121*********838929,A Google user,2.44.50,2019-10-08T04:23:05.000Z,0
634344,"Now Im going to give 1 star for this app. Because of their new update. Since 2019, I use shopee as my partner in my online selling that gives me so much opportunity to earn money. But now, they are getting worse. I cant use free shipping and voucher discount at the same time. They also limiting voucher that we can use. Even courier we dont have right to choose. I am very disappointed and i am now thinking to uninstall this app and start using app like Shein bec. They are giving a lot of discount",1,100121*********869559,A Google user,2.86.11,2022-04-24T17:15:52.000Z,2
220450,"The platform itself is good because it has a wide selection of products and lots of great deals and vouchers. The app itself is a little frustrating. It lags a lot, and just recently it requires permission to the camera and microphone when you want to upload photos/video for product reviews. I believe the storage permission is enough if you only want to grab from your gallery, and the other permissions should only be optional!",2,100121*********887926,A Google user,,2020-06-29T10:14:20.000Z,7
281661,Too slow! Error on loading products. Dont blame my 25mbps internet connection. I can't search ny products,1,100121*********896828,A Google user,2.60.12,2020-09-20T10:09:13.000Z,0
66728,i love it,5,100121*********949784,A Google user,2.44.50,2019-10-08T12:16:38.000Z,0
429891,Salamat po shoppee mdaling dumating ang parcel nmin...godbless po sa lahat...!,5,100121*********956534,A Google user,2.63.19,2021-04-23T12:45:15.000Z,0
210395,Excellent shopping online,5,100121*********958615,A Google user,,2020-06-10T08:37:24.000Z,0
311906,User friendly. Convenient and good products. 💕,5,100121*********961711,A Google user,2.61.32,2020-11-04T18:49:03.000Z,0
536520,🥰🥰🥰🥰🥰🥰,5,100121*********978330,A Google user,2.77.32,2021-10-23T08:02:57.000Z,0
251170,Good,5,100121*********987190,A Google user,2.49.40,2020-08-09T03:19:13.000Z,0
678424,I've enjoy a lot in ordering online products,5,100122*********071802,A Google user,2.91.32,2022-08-17T06:11:43.000Z,0
458334,So convenient to use. 😊,5,100122*********087143,A Google user,2.71.21,2021-06-11T05:42:54.000Z,0
186175,I enjoy my day spending time shopping online with you shopee,5,100122*********096298,A Google user,,2020-05-14T06:46:57.000Z,0
779602,this app is great,5,100122*********212086,A Google user,2.92.24,2023-11-05T09:05:23.000Z,0
364313,i love this app...because its very convenient and the same time its affordable many sales and vouchers to be given..love it..,5,100122*********213912,A Google user,2.43.06,2021-01-06T11:42:14.000Z,0
278279,Everything you need is here! 😊,5,100122*********229794,A Google user,2.60.11,2020-09-15T22:39:54.000Z,0
386546,Katamtaman lng shipping fee. Kumpara sa La....,5,100122*********291273,A Google user,2.66.06,2021-02-09T08:10:07.000Z,0
276119,Sobrang ganda,5,100122*********299850,A Google user,2.60.07,2020-09-13T03:59:22.000Z,0
174000,"Wala akong ibang masasabi kay shopee kundi woooh adik buyer nyo ako hahaha.As in sobra!sobra nyo akong napapasaya sa twing bibili ako sa inyo.Nakaka less ako ng gastos,at the same time pati un time ko.No need ng pumunta pa ng grocery hahaha.I love you shopee,salamat sa mga seller at sa mga rider na matyagang nagdedeliver ng mga items sa mga bahay bahay.Mabuhay kayo Shopee😘😘😘Naway madami pa kayong matulungan at magtagal pa kayo ng bongga,dito sa industriya ng pagtitinda online😊😊😊GodBless",5,100122*********360120,A Google user,2.54.04,2020-04-26T10:57:30.000Z,0
89059,satisfies me over and over,5,100122*********364943,A Google user,2.46.06,2019-11-07T05:30:21.000Z,0
512306,Ok,5,100122*********382912,A Google user,,2021-09-10T07:02:57.000Z,0
528477,Tang ina nyu yung mga ads nyu tangalin nyu sa cp ko ponipondot kuna nga cansel napupunta parin dito.sayang.oras,1,100122*********386034,A Google user,2.77.32,2021-10-10T14:05:52.000Z,0
632993,Di na pwede sabay yung free shipping at voucher.,1,100122*********392785,A Google user,2.85.31,2022-04-21T22:00:19.000Z,0
29565,I hate this,1,100122*********400887,A Google user,,2018-12-06T15:35:51.000Z,0
742156,It's very easy to use and access all the information you need.,5,100122*********427470,A Google user,2.96.29,2023-05-25T06:28:45.000Z,0
193647,Goog,5,100122*********465526,A Google user,2.55.13,2020-05-23T07:47:20.000Z,0
292527,Nice app,5,100122*********479488,A Google user,2.61.11,2020-10-08T10:02:01.000Z,0
124389,I guess they need to improve the delivery timeframe.,4,100122*********548242,A Google user,2.47.31,2019-12-19T17:04:10.000Z,0
163194,i really love shoppee...ang laki ng naitulong sa akin lalo na sa online business ko kahit pa kunti2x happy lang wag lang mawalan ng pag asa...sana manalo ako ng cp sa promo na peso as in peso...hehehe...,5,100122*********580802,A Google user,2.51.60,2020-03-07T08:11:16.000Z,0
472979,Very accommodating.. Everything you need is here 😊😊,5,100122*********621970,A Google user,2.71.14,2021-07-03T10:45:44.000Z,0
125076,I hate shoppee because of ads please remove the ads,1,100122*********633787,A Google user,,2019-12-20T14:19:45.000Z,0
